project,num_forks,num_files,project_age,num_stars,ratio_old_volunteers,fork_entropy,num_integrated_commits,num_forks_rq2,num_files_rq2,ratio_old_volunteers_rq2,ratio_prs_with_tests,ratio_prs_with_hot_files,fork_entropy_rq2,num_closed_prs,ratio_merged_prs,num_bug_report_issues
symfony/symfony,45,235,2339,10783,0.14,0.538894368,63,33,207,0.05,0.5,0.6,0.561692034,38,0.184210526,44
symfony/symfony,41,165,2369,10962,0.151515152,0.479147913,47,30,167,0,0.769230769,0.794871795,0.539902923,37,0.189189189,38
symfony/symfony,37,108,2400,11118,0.12745098,0.47323399,39,33,396,0.131578947,0.5,0.657894737,0.273522519,37,0.351351351,35
symfony/symfony,28,73,2431,11309,0,0.663212916,32,25,88,0,0.518518519,0.777777778,0.585930766,25,0.28,34
symfony/symfony,31,85,2461,11537,0.010526316,0.664903632,24,19,332,0.047619048,0.571428571,0.666666667,0.339460601,21,0.047619048,32
symfony/symfony,35,148,2492,11713,0,0.592502523,53,33,131,0,0.681818182,0.704545455,0.573380324,43,0.302325581,56
symfony/symfony,51,722,2522,11901,0.006666667,0.453391697,57,40,708,0.037037037,0.592592593,0.777777778,0.411962297,45,0.222222222,65
symfony/symfony,48,756,2553,12097,0.005181347,0.397300377,61,35,405,0.026315789,0.526315789,0.789473684,0.297856475,38,0.421052632,65
symfony/symfony,48,1120,2584,12327,0.11682243,0.299295214,42,31,99,0,0.628571429,0.828571429,0.717955959,34,0.264705882,48
symfony/symfony,57,1087,2612,12555,0.028985507,0.367680057,71,37,169,0.020833333,0.604166667,0.916666667,0.576797299,44,0.363636364,63
symfony/symfony,49,2968,2643,12841,0.018115942,0.313186558,70,35,286,0.065217391,0.608695652,0.869565217,0.437758036,45,0.333333333,47
symfony/symfony,46,966,2673,13078,0.022556391,0.307650194,54,41,187,0.043478261,0.47826087,0.847826087,0.374066946,44,0.431818182,60
symfony/symfony,51,530,2704,13302,0,0.288480164,53,39,404,0.022222222,0.488888889,0.911111111,0.259619002,45,0.4,77
symfony/symfony,42,534,2734,13510,0.108208955,0.423140373,76,34,157,0.048780488,0.634146341,0.780487805,0.542208204,41,0.463414634,72
symfony/symfony,48,640,2765,13720,0.163179916,0.41068562,76,35,235,0.093023256,0.581395349,0.697674419,0.522735784,42,0.380952381,47
symfony/symfony,45,1408,2796,13881,0.111570248,0.330043894,61,31,177,0.121212121,0.424242424,0.696969697,0.496539977,33,0.333333333,51
symfony/symfony,58,1186,2826,14104,0,0.328156777,115,44,599,0,0.466666667,0.866666667,0.383226667,74,0.432432432,46
symfony/symfony,53,1437,2857,14369,0,0.261314742,97,37,172,0,0.52,0.84,0.442939545,50,0.44,91
symfony/symfony,55,732,2887,14658,0.035087719,0.312840732,70,43,206,0.04,0.38,0.88,0.339160912,49,0.448979592,90
symfony/symfony,45,839,2918,15059,0.027027027,0.34673654,67,35,212,0.066666667,0.444444444,0.911111111,0.369773502,45,0.466666667,100
symfony/symfony,50,694,2949,15465,0.015209125,0.409219102,86,44,313,0.017241379,0.534482759,0.827586207,0.424223454,54,0.462962963,64
symfony/symfony,67,1143,2977,15844,0.040609137,0.374215922,120,52,332,0.066666667,0.516666667,0.75,0.404608919,56,0.375,74
symfony/symfony,56,1012,3008,16211,0.035714286,0.388327193,105,44,211,0.06,0.54,0.78,0.475924273,49,0.693877551,81
symfony/symfony,58,741,3038,16539,0.019230769,0.376161138,99,43,143,0.036363636,0.563636364,0.781818182,0.599290847,54,0.648148148,82
symfony/symfony,58,1046,3069,16887,0.003067485,0.363299123,91,40,227,0.02173913,0.565217391,0.652173913,0.510593945,45,0.644444444,73
symfony/symfony,56,901,3099,17180,0.010443864,0.398294582,111,46,523,0.035714286,0.535714286,0.785714286,0.394306667,55,0.636363636,67
symfony/symfony,36,506,3130,17455,0.047058824,0.526084602,47,26,160,0.076923077,0.576923077,0.884615385,0.615924676,23,0.652173913,57
symfony/symfony,52,845,3161,17761,0,0.48619738,119,34,367,0.02,0.62,0.86,0.435743731,45,0.644444444,45
symfony/symfony,62,1156,3191,18081,0.09375,0.266545867,86,50,1081,0.066666667,0.533333333,0.816666667,0.26340143,57,0.614035088,65
symfony/symfony,52,996,3222,18316,0,0.306764818,55,38,618,0,0.475,0.9,0.232092851,38,0.605263158,74
symfony/symfony,70,677,3252,18658,0.151975684,0.317815763,99,55,132,0.031746032,0.396825397,0.793650794,0.482200734,61,0.639344262,91
symfony/symfony,46,980,3283,18916,0.122324159,0.361479711,103,39,443,0.066666667,0.516666667,0.75,0.37474118,59,0.694915254,65
symfony/symfony,87,841,3314,19260,0.073619632,0.304662488,114,68,359,0.024691358,0.37037037,0.49382716,0.30676591,77,0.857142857,101
symfony/symfony,52,1625,3342,19608,0.008547009,0.376721826,70,40,550,0.02,0.54,0.8,0.424105589,42,0.666666667,60
symfony/symfony,71,1598,3373,19886,0.04248366,0.27299689,105,56,324,0.013888889,0.666666667,0.777777778,0.475886941,53,0.679245283,77
TasteJS/todomvc,5,41,89,5850,0,0.720393753,28,6,15,0,0,0,0.654457913,6,1,1
TasteJS/todomvc,4,82,119,6072,0,0.75,13,2,10,0,0,0.5,0.5,2,0.5,1
TasteJS/todomvc,6,221,180,6479,0,0.769331641,26,3,47,0,0,0.333333333,0.666666667,3,1,0
TasteJS/todomvc,7,215,211,6661,0.24,0.85573705,68,3,153,0,0,0.333333333,0.592064122,3,0.666666667,0
TasteJS/todomvc,12,512,242,6883,0.243243243,0.729249106,48,6,166,0,0,0.714285714,0.671930164,7,0.428571429,2
TasteJS/todomvc,9,132,271,7082,0.052631579,0.834060867,16,4,301,0,0.25,0.5,0.626650141,4,0.25,0
TasteJS/todomvc,21,880,302,7287,0.180428135,0.927332501,102,10,145,0,0,0.333333333,0.899873016,12,0.166666667,0
TasteJS/todomvc,14,649,332,7486,0.176165803,0.908205462,56,8,581,0,0.222222222,0.666666667,0.864380574,9,0.111111111,0
TasteJS/todomvc,21,478,363,7664,0.013793103,0.838820474,44,15,679,0,0.117647059,0.764705882,0.796401045,17,0.588235294,0
TasteJS/todomvc,20,956,393,7808,0.309352518,0.577803758,81,9,396,0,0.2,0.8,0.34536062,15,0.6,8
TasteJS/todomvc,29,834,424,7991,0.040816327,0.782947239,28,10,360,0,0.181818182,0.454545455,0.816508972,11,0.272727273,1
TasteJS/todomvc,13,266,455,8111,0,0.899691337,5,6,207,0,0,0.714285714,0.777859435,7,0.571428571,1
TasteJS/todomvc,16,556,485,8220,0.1,0.885803602,32,9,368,0,0.2,0.7,0.88195532,10,0.4,1
TasteJS/todomvc,7,150,516,8322,0.4,0.83684694,22,4,28,0,0,0.5,0.749949869,4,0.5,0
TasteJS/todomvc,10,317,546,8420,0.086956522,0.794241672,12,5,24,0,0,0.3,0.698554752,10,0.8,3
TasteJS/todomvc,24,205,577,8521,0.008130081,0.907600982,17,13,125,0,0,0.35,0.826528971,20,0.75,5
TasteJS/todomvc,24,441,608,8622,0.012820513,0.87796355,40,12,218,0,0.054054054,0.540540541,0.890117968,37,0.810810811,4
TasteJS/todomvc,13,393,636,8705,0,0.839517279,12,9,92,0,0,0.357142857,0.823837294,14,0.785714286,3
TasteJS/todomvc,7,202,667,8775,0.514285714,0.796675464,3,4,14,0.4,0,0.6,0.649110282,5,0.8,0
TasteJS/todomvc,16,1257,697,8837,0.063829787,0.785861152,44,9,178,0,0.090909091,0.636363636,0.805114881,11,0.909090909,5
TasteJS/todomvc,14,179,728,8906,0.047619048,0.637688909,20,11,130,0.153846154,0,0.769230769,0.510412559,13,0.692307692,1
TasteJS/todomvc,25,776,758,8956,0,0.764100633,14,10,108,0,0.090909091,0.636363636,0.651252749,11,0.818181818,0
TasteJS/todomvc,19,884,789,8996,0,0.817829489,13,9,893,0,0.2,0.7,0.864413618,10,0.4,0
TasteJS/todomvc,19,414,820,9035,0.086419753,0.649201775,11,8,29,0,0,0.636363636,0.516782082,11,0.818181818,1
TasteJS/todomvc,13,527,850,9059,0.089552239,0.80192868,11,8,61,0.1,0,0.4,0.772836611,10,0.5,0
TasteJS/todomvc,21,874,881,9080,0.385321101,0.855725283,18,13,1024,0.25,0.1875,0.6875,0.759121191,16,0.625,0
TasteJS/todomvc,19,605,911,9110,0,0.751450719,11,7,76,0,0.125,0.625,0.657738367,8,0.5,0
TasteJS/todomvc,29,451,942,9125,0.15,0.653647986,27,17,100,0.1,0.1,0.5,0.528056111,20,0.8,7
TasteJS/todomvc,24,259,973,9141,0.035087719,0.804121337,16,14,544,0.15,0.2,0.7,0.775415292,20,0.4,15
TasteJS/todomvc,17,519,1001,9154,0.083333333,0.796501343,12,10,89,0.058823529,0.058823529,0.411764706,0.798807339,17,0,0
TasteJS/todomvc,7,50,1032,9165,0,0.743857515,2,3,43,0,1,0.666666667,0.473386071,3,0.666666667,1
TasteJS/todomvc,11,102,1062,9285,0,0.748915278,2,6,47,0,0.333333333,0.333333333,0.800537954,6,0.166666667,0
TasteJS/todomvc,11,97,1093,9406,0,0.81733727,6,4,13,0,0,0.25,0.662050907,8,0.125,0
TasteJS/todomvc,13,74,1123,9616,0,0.777254863,4,3,46,0,0,0,0.662853498,3,0,3
TasteJS/todomvc,17,306,1154,9838,0,0.771367523,9,9,99,0,0.166666667,0.416666667,0.603526455,12,0.083333333,0
TasteJS/todomvc,7,481,1185,10090,0,0.810572891,6,6,36,0,0,0.5,0.585874375,6,0.5,3
TasteJS/todomvc,24,923,1215,10301,0,0.603092356,20,12,807,0,0.166666667,0.388888889,0.437940651,18,0.055555556,6
TasteJS/todomvc,21,307,1246,10569,0,0.698861152,9,9,115,0,0.2,0.5,0.614773567,10,0.1,0
TasteJS/todomvc,22,825,1276,10816,0.06779661,0.918887823,8,10,112,0,0.181818182,0.272727273,0.843790212,9,0,2
TasteJS/todomvc,19,428,1307,11111,0.014084507,0.74329267,6,6,201,0,0.285714286,0.428571429,0.812448996,7,0,0
TasteJS/todomvc,28,513,1338,11432,0,0.850525567,47,17,381,0,0.209302326,0.348837209,0.851354655,41,0,0
TasteJS/todomvc,20,532,1366,11742,0.710227273,0.807914697,14,12,619,0,0.105263158,0.421052632,0.776109695,18,0.055555556,2
TasteJS/todomvc,19,793,1397,12114,0.202020202,0.676596699,19,10,402,0,0.181818182,0.636363636,0.650282666,11,0.090909091,4
TasteJS/todomvc,21,802,1427,12518,0.020408163,0.662731079,23,10,401,0.181818182,0.272727273,0.636363636,0.777127144,11,0.090909091,2
TasteJS/todomvc,19,455,1458,12962,0,0.871218165,12,10,101,0,0.5,0.7,0.82026748,9,0,0
TasteJS/todomvc,22,277,1488,13315,0,0.62993384,7,8,18,0,0.222222222,0.333333333,0.734011971,9,0.666666667,0
TasteJS/todomvc,19,312,1519,13667,0.034883721,0.739562508,9,9,67,0,0.4,0.7,0.759278133,10,0.5,2
TasteJS/todomvc,21,748,1550,14015,0,0.568714208,16,11,98,0,0.076923077,0.615384615,0.674565562,13,0.538461538,0
TasteJS/todomvc,21,442,1580,14351,0.049180328,0.599735344,13,14,235,0,0.071428571,0.642857143,0.765464299,14,0,2
TasteJS/todomvc,16,379,1611,14744,0.02173913,0.430690434,13,10,156,0,0.357142857,0.714285714,0.474904375,12,0.25,1
TasteJS/todomvc,16,762,1641,15110,0,0.806754342,14,8,133,0,0.083333333,0.75,0.869763271,12,0.083333333,2
TasteJS/todomvc,18,193,1672,15555,0,0.717661724,8,6,443,0,0.333333333,1,0.771103122,5,0.4,0
TasteJS/todomvc,11,330,1703,15991,0,0.880307743,1,5,206,0,0.2,0.6,0.70830474,5,0,0
TasteJS/todomvc,14,163,1732,16401,0,0.872215148,2,3,42,0,0.666666667,0.333333333,0.474027133,3,0,0
TasteJS/todomvc,10,336,1763,16822,0,0.887025722,12,4,348,0,0.857142857,1,0.75,6,0.166666667,0
TasteJS/todomvc,12,433,1793,17228,0,0.818896027,4,2,24,0,1,0.5,0.5,2,0.5,0
TasteJS/todomvc,13,157,1824,17618,0,0.839742263,5,3,25,0,0.333333333,0.666666667,0.666666667,3,0.666666667,0
TasteJS/todomvc,10,304,1854,18023,0,0.837885665,8,5,57,0,0.166666667,0.166666667,0.734040285,6,0.5,0
TasteJS/todomvc,15,582,1885,18354,0,0.727926275,21,10,644,0,0.461538462,0.769230769,0.841162885,12,0.666666667,0
TasteJS/todomvc,10,562,1916,18797,0.573333333,0.809628122,0,3,391,0,1,0.333333333,0.666666667,3,0,2
TasteJS/todomvc,12,147,1946,19211,0.538461538,0.81551348,3,3,44,0,0,0,0.665330184,2,0,0
TasteJS/todomvc,11,168,1977,19570,0,0.819169083,2,3,59,0,0.333333333,0.666666667,0.666666466,2,0.5,1
TasteJS/todomvc,10,346,2007,20027,0,0.783894883,0,3,18,0,0,0.333333333,0.666666664,3,0,0
TasteJS/todomvc,15,485,2038,20364,0.174603175,0.686951559,7,7,415,0,0.25,0.25,0.602221293,6,0.5,0
TasteJS/todomvc,18,171,2097,21048,0.49382716,0.750964508,1,6,204,0,0.5,0.166666667,0.767501684,4,0,1
TasteJS/todomvc,13,111,2128,21408,0.315789474,0.841847386,0,3,27,0,0.333333333,0,0.666666667,2,0,2
TasteJS/todomvc,13,674,2158,21742,0,0.574887941,1,4,585,0,0.5,0.25,0.701179867,2,0.5,0
TasteJS/todomvc,17,842,2189,22065,0,0.696903864,4,4,23,0,0.166666667,0,0.731546201,6,0.166666667,0
TasteJS/todomvc,10,175,2219,22350,0,0.712571224,1,2,13,0,0,0,0.5,1,1,3
TasteJS/todomvc,20,425,2250,22696,0,0.721231273,23,5,225,0,0,0.4,0.574596011,4,0.5,2
TasteJS/todomvc,17,74,2281,23046,0,0.748637131,1,7,52,0,0.142857143,0.285714286,0.696193795,3,0.333333333,1
TasteJS/todomvc,14,99,2311,23336,0,0.726875966,6,5,30,0,0,0.4,0.518882522,4,0.75,0
TasteJS/todomvc,10,36,2342,23622,0,0.745281712,3,2,3,0,0,0.5,0.475106466,2,1,0
TasteJS/todomvc,15,91,2434,24391,0,0.698882156,2,3,45,0,0,0,0.666666661,1,1,0
TasteJS/todomvc,12,868,2462,24606,0,0.579814731,6,4,29,0,0.4,0,0.723514707,4,1,2
TasteJS/todomvc,11,429,2493,24858,0,0.783944405,2,3,39,0,0.25,0.5,0.666411427,3,0.666666667,0
TasteJS/todomvc,22,147,2554,25320,0,0.784149569,7,5,54,0,0.25,0.75,0.779678971,8,0.625,1
TasteJS/todomvc,11,131,2584,25539,0,0.741978867,11,4,111,0,0.4,0.8,0.75,5,0.8,0
TasteJS/todomvc,8,454,2615,25793,0,0.857854368,5,3,34,0,0.142857143,0.857142857,0.666666667,7,0.714285714,1
TasteJS/todomvc,10,206,2646,25986,0,0.452499838,0,2,5,0,0,1,0.5,2,0,0
TasteJS/todomvc,7,51,2707,26334,0,0.762732617,2,3,21,0,0,0.666666667,0.666666667,1,1,0
TasteJS/todomvc,13,62,2799,26855,0,0.72620897,2,3,36,0,0.333333333,0,0.666666667,1,1,0
tensorflow/tensorflow,58,737,23,12559,0,0.472956238,36,31,1207,0,0.219512195,0.365853659,0.31743048,41,0,45
tensorflow/tensorflow,81,1156,54,14369,0,0.517928538,53,53,1103,0,0.258064516,0.688172043,0.467360324,92,0.010869565,22
tensorflow/tensorflow,100,1184,85,16422,0,0.656587942,33,52,986,0,0.272727273,0.909090909,0.438393201,77,0.025974026,36
tensorflow/tensorflow,88,1175,114,17809,0,0.613569608,67,48,1468,0,0.3,0.8875,0.537651829,80,0,47
tensorflow/tensorflow,105,1852,145,19440,0,0.608998149,82,50,1937,0,0.382352941,0.911764706,0.416733342,68,0.220588235,30
tensorflow/tensorflow,98,1734,175,21595,0.00462963,0.633516521,66,45,1608,0,0.326923077,0.980769231,0.397194564,51,0.156862745,52
tensorflow/tensorflow,113,1612,206,24205,0,0.595489336,96,36,210,0,0.225,0.925,0.500030008,38,0.552631579,45
tensorflow/tensorflow,90,1567,236,26310,0,0.484191005,55,24,175,0,0.178571429,0.928571429,0.357655531,26,0.461538462,44
tensorflow/tensorflow,121,1934,267,28039,0,0.426197231,134,66,1353,0,0.310344828,0.942528736,0.317452382,85,0.752941176,78
tensorflow/tensorflow,119,2029,298,29906,0.034615385,0.397447286,173,61,1635,0.063291139,0.164556962,0.848101266,0.29081266,79,0.683544304,61
tensorflow/tensorflow,166,3125,328,32157,0.0756396,0.449746244,297,82,2636,0.118110236,0.204724409,0.850393701,0.3053938,126,0.626984127,63
tensorflow/tensorflow,160,2092,359,35015,0.088280061,0.456137865,223,74,1486,0.145833333,0.208333333,0.9375,0.206728281,91,0.747252747,68
tensorflow/tensorflow,146,2524,389,37706,0.030065359,0.520622873,283,58,1716,0.066666667,0.253333333,0.88,0.308542783,70,0.557142857,54
tensorflow/tensorflow,171,2408,420,40371,0.009955752,0.452393,313,63,1303,0.094594595,0.216216216,0.945945946,0.244605102,73,0.643835616,65
tensorflow/tensorflow,208,3135,451,43417,0.006097561,0.423109691,360,86,1688,0.018348624,0.293577982,0.95412844,0.306356541,108,0.722222222,92
tensorflow/tensorflow,211,3031,479,47788,0.034862385,0.396936552,385,109,1849,0.073825503,0.201342282,0.818791946,0.202263874,146,0.787671233,132
tensorflow/tensorflow,171,2834,510,51842,0.087684729,0.324850644,311,89,4323,0.130081301,0.317073171,0.886178862,0.318043963,123,0.715447154,83
tensorflow/tensorflow,203,3039,540,55266,0.03125,0.439418327,511,107,2114,0.089385475,0.262569832,0.899441341,0.315712274,174,0.827586207,88
tensorflow/tensorflow,195,3406,571,58694,0.139026812,0.404894487,311,95,1461,0.349726776,0.316939891,0.907103825,0.266195975,183,0.655737705,84
tensorflow/tensorflow,185,2580,601,62022,0.058243728,0.460565566,244,95,3278,0.183098592,0.330985915,0.887323944,0.329922734,142,0.690140845,83
tensorflow/tensorflow,182,3461,632,65312,0.098737936,0.447652931,382,80,2150,0.287581699,0.366013072,0.928104575,0.415774522,149,0.77852349,80
tensorflow/tensorflow,174,2616,663,68726,0.089717742,0.553848977,324,83,3130,0.217054264,0.372093023,0.891472868,0.351685232,127,0.732283465,82
tensorflow/tensorflow,186,2707,693,71922,0.044987147,0.419417088,296,86,2237,0.068965517,0.318965517,0.862068966,0.355731156,116,0.715517241,69
tensorflow/tensorflow,225,3306,724,76031,0.024277457,0.410762663,272,113,3060,0.083870968,0.296774194,0.806451613,0.324673837,147,0.693877551,85
tensorflow/tensorflow,197,3332,754,81034,0.083170254,0.423532612,256,79,2497,0.081967213,0.295081967,0.852459016,0.245597882,110,0.681818182,76
tensorflow/tensorflow,228,4370,785,85437,0.034624897,0.426293906,375,112,3592,0.080924855,0.317919075,0.930635838,0.317186491,172,0.726744186,78
tensorflow/tensorflow,187,3124,816,89484,0.043786982,0.424569463,270,84,2561,0.112068966,0.224137931,0.956896552,0.263165745,114,0.657894737,68
tensorflow/tensorflow,192,3251,844,92766,0.050880626,0.422385812,262,97,3729,0.13986014,0.314685315,0.909090909,0.239370078,141,0.723404255,79
tensorflow/tensorflow,191,3571,875,97067,0.027058824,0.446823365,240,80,2273,0.090909091,0.3,0.9,0.381250966,108,0.694444444,70
tensorflow/tensorflow,177,3459,905,100929,0.031506849,0.39691287,213,76,1648,0.046728972,0.280373832,0.878504673,0.292267325,105,0.60952381,87
tensorflow/tensorflow,164,3413,936,104684,0.015891033,0.489102893,210,78,2341,0.03,0.44,0.83,0.440536637,97,0.731958763,74
tensorflow/tensorflow,212,4037,966,107589,0.01758794,0.348017605,195,104,3179,0.043165468,0.366906475,0.827338129,0.268229414,137,0.547445255,77
tensorflow/tensorflow,254,4124,997,110417,0.015400411,0.282534838,234,83,2619,0.046296296,0.268518519,0.935185185,0.205563554,101,0.574257426,76
tensorflow/tensorflow,196,3854,1028,112992,0.015306122,0.318313009,225,53,3042,0,0.333333333,0.869565217,0.395990657,69,0.579710145,91
tensorflow/tensorflow,250,3762,1058,115715,0.004123711,0.307391271,405,80,2413,0.018867925,0.339622642,0.858490566,0.282563402,101,0.544554455,95
tensorflow/tensorflow,297,3666,1089,118497,0.015384615,0.241299343,470,67,1996,0.032967033,0.274725275,0.791208791,0.358908528,88,0.556818182,91
tensorflow/tensorflow,247,3859,1119,121234,0.053014553,0.241655435,416,59,2432,0.102564103,0.282051282,0.782051282,0.352161377,72,0.708333333,60
tensorflow/tensorflow,169,4180,1150,123665,0.071823204,0.34411955,252,67,2149,0.095238095,0.371428571,0.761904762,0.322148326,96,0.635416667,82
tensorflow/tensorflow,420,3841,1181,126213,0.026451139,0.217576389,855,71,3794,0.105263158,0.280701754,0.921052632,0.271876606,93,0.677419355,108
tensorflow/tensorflow,315,3962,1209,128259,0.040498442,0.26953702,569,79,2018,0.080291971,0.364963504,0.824817518,0.411610333,89,0.539325843,118
tensorflow/tensorflow,305,4032,1240,130937,0.038365304,0.276260301,489,76,1413,0.096,0.192,0.904,0.250284803,74,0.756756757,107
hashicorp/terraform,26,54,109,2,0,0.461267471,37,24,45,0,0.193548387,0,0.407703259,31,0,20
hashicorp/terraform,16,126,140,958,0,0.755106073,22,14,51,0,0.192307692,0.538461538,0.739728353,26,0.153846154,30
hashicorp/terraform,16,150,171,1360,0,0.351534961,16,19,239,0,0.272727273,0.818181818,0.39694944,22,0.636363636,24
hashicorp/terraform,16,236,201,1442,0,0.490443842,14,15,63,0,0.5,0.944444444,0.640648643,18,0.111111111,59
hashicorp/terraform,16,54,232,1556,0,0.621612568,17,14,354,0,0.5625,1,0.491017192,16,0.0625,18
hashicorp/terraform,18,201,262,1625,0,0.605618527,17,15,351,0,0.45,0.85,0.478365954,20,0.1,25
hashicorp/terraform,29,337,293,1732,0,0.462211553,39,26,132,0,0.388888889,0.833333333,0.634567485,36,0.027777778,40
hashicorp/terraform,24,226,324,1841,0,0.781067312,36,20,231,0,0.526315789,0.894736842,0.732121253,37,0,31
hashicorp/terraform,29,371,352,1938,0,0.626040325,53,24,564,0,0.371428571,0.971428571,0.544683269,34,0,56
hashicorp/terraform,51,328,383,2063,0,0.533734968,76,47,532,0,0.416666667,0.916666667,0.461511978,72,0.069444444,97
hashicorp/terraform,49,405,413,2229,0,0.645036664,78,43,468,0,0.394366197,0.929577465,0.572760639,69,0.072463768,79
hashicorp/terraform,49,382,444,2394,0,0.446195603,53,45,264,0,0.372881356,0.898305085,0.446134326,59,0.050847458,117
hashicorp/terraform,44,257,474,2550,0,0.436548148,37,34,173,0,0.209302326,0.953488372,0.439395411,41,0.43902439,113
hashicorp/terraform,30,65,505,2663,0,0.721174724,28,28,65,0,0.257142857,0.828571429,0.647074678,30,0.4,67
hashicorp/terraform,47,511,536,2799,0,0.597301007,38,32,174,0,0.522727273,0.909090909,0.717165927,43,0.162790698,63
hashicorp/terraform,72,614,566,2952,0,0.417088048,68,51,647,0,0.436363636,0.745454545,0.473196209,55,0.018181818,94
hashicorp/terraform,64,711,597,3202,0,0.515608189,89,51,498,0,0.457142857,0.9,0.552994062,69,0.115942029,128
hashicorp/terraform,72,398,627,3366,0.00295858,0.59108783,55,54,817,0,0.308823529,0.764705882,0.399716078,65,0,96
hashicorp/terraform,72,903,658,3539,0,0.531978791,90,48,808,0,0.382352941,0.926470588,0.378172268,68,0.029411765,123
hashicorp/terraform,73,538,689,3781,0,0.53452481,67,52,772,0,0.486111111,0.944444444,0.526237372,71,0.056338028,155
hashicorp/terraform,79,1128,718,4018,0,0.393937323,109,61,615,0,0.407407407,0.925925926,0.390722198,81,0.049382716,218
hashicorp/terraform,86,1228,749,4254,0,0.478564733,76,63,1276,0,0.446808511,0.861702128,0.411613968,93,0.139784946,134
hashicorp/terraform,88,1690,779,4506,0,0.438316401,72,67,304,0,0.356321839,0.91954023,0.495576044,86,0.279069767,191
hashicorp/terraform,76,1976,810,4729,0,0.400354374,59,43,1683,0,0.438596491,0.912280702,0.44773218,49,0.571428571,145
hashicorp/terraform,49,892,840,4990,0,0.599337456,40,23,209,0,0.6875,0.96875,0.84292318,31,0.580645161,125
hashicorp/terraform,104,1600,871,5213,0.105263158,0.385081857,191,79,1568,0.117647059,0.512605042,0.848739496,0.367739685,112,0.857142857,227
hashicorp/terraform,94,1167,902,5499,0.043564356,0.347637652,130,74,1160,0.045454545,0.340909091,0.738636364,0.293872083,86,0.744186047,202
hashicorp/terraform,95,1486,932,5733,0.054123711,0.380843039,262,80,2712,0,0.413333333,0.74,0.263499486,146,0.815068493,177
hashicorp/terraform,111,2489,963,6037,0.004484305,0.387368663,201,82,1284,0,0.437037037,0.903703704,0.36544763,128,0.71875,234
hashicorp/terraform,92,1211,993,6353,0.008746356,0.393425541,119,61,1799,0,0.4125,0.925,0.306283237,78,0.692307692,178
hashicorp/terraform,109,1862,1024,6560,0.013297872,0.46050791,162,88,2350,0.019230769,0.490384615,0.817307692,0.347184112,103,0.766990291,185
hashicorp/terraform,122,1806,1055,6877,0.089965398,0.39010166,201,86,2817,0.048387097,0.427419355,0.814516129,0.343752868,117,0.743589744,218
hashicorp/terraform,146,1985,1083,7244,0.154818325,0.384418906,230,109,2204,0.032,0.424,0.832,0.337984904,118,0.652542373,280
hashicorp/terraform,132,2675,1114,7700,0.136425648,0.379842475,365,103,3113,0,0.510791367,0.841726619,0.378685895,133,0.759398496,243
hashicorp/terraform,151,2977,1144,8088,0.050829876,0.439343441,347,118,3317,0.025510204,0.56122449,0.948979592,0.396543191,190,0.689473684,222
hashicorp/terraform,86,1639,1175,8433,0,0.486569294,94,51,1343,0,0.471428571,0.857142857,0.386637353,68,0.676470588,140
hashicorp/terraform,38,576,1205,8770,0,0.630990843,13,18,337,0,0.428571429,0.761904762,0.45816316,17,0.529411765,78
hashicorp/terraform,29,709,1236,9036,0,0.597037018,29,16,173,0,0.411764706,0.823529412,0.611652955,15,0.866666667,103
hashicorp/terraform,26,197,1267,9352,0,0.615833336,34,17,341,0,0.277777778,0.888888889,0.386635696,16,0.5,67
hashicorp/terraform,30,134,1297,9641,0,0.557743674,24,16,78,0,0.3125,0.8125,0.448353463,14,0.785714286,92
hashicorp/terraform,23,402,1328,10004,0,0.424980511,32,20,832,0,0.318181818,0.772727273,0.173293546,22,0.863636364,97
hashicorp/terraform,26,126,1358,10388,0,0.609034395,23,19,45,0,0.3,0.85,0.739418386,14,0.785714286,50
hashicorp/terraform,26,94,1389,10696,0,0.663134327,46,22,121,0,0.257142857,0.914285714,0.556677833,31,0.935483871,96
hashicorp/terraform,27,116,1420,11006,0,0.58116648,24,18,72,0,0.428571429,0.904761905,0.658131427,18,0.611111111,63
hashicorp/terraform,23,209,1448,11363,0,0.446879805,33,21,175,0,0.2,0.76,0.378117575,23,0.869565217,80
hashicorp/terraform,29,418,1479,11750,0,0.481845135,20,18,361,0,0.25,0.85,0.346364695,15,0.8,52
hashicorp/terraform,17,132,1509,12107,0.019607843,0.585931072,10,12,23,0.083333333,0.333333333,0.833333333,0.619706093,7,0.571428571,60
hashicorp/terraform,28,77,1540,12520,0,0.669003175,27,18,46,0,0.19047619,0.666666667,0.540552102,15,0.666666667,51
hashicorp/terraform,27,122,1570,12899,0,0.486680747,13,18,78,0,0.210526316,0.421052632,0.316324663,12,0.75,56
hashicorp/terraform,22,72,1601,13231,0,0.645783795,15,11,25,0,0.090909091,0.454545455,0.62970406,1,0,49
hashicorp/terraform,23,152,1632,13578,0,0.568324254,11,20,422,0,0.55,0.65,0.49599487,9,0.666666667,40
hashicorp/terraform,28,481,1662,13940,0,0.329390102,18,22,207,0,0.192307692,0.730769231,0.338282963,12,0.5,68
hashicorp/terraform,16,458,1693,14565,0,0.383139201,7,9,17,0,0.333333333,0.666666667,0.728917009,6,0.666666667,77
hashicorp/terraform,21,339,1723,14984,0,0.298157795,11,15,329,0,0.294117647,0.705882353,0.271984949,9,0.666666667,53
hashicorp/terraform,15,17,1754,15381,0,0.743650381,5,7,11,0,0.375,0.75,0.682504117,3,1,54
